Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Errors
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,inactive,11/15/2020,59688.57,charlie.garcia@example.com,8519358373,average,FALSE,Cloud Tech,Florida,Invalid Join_Date
EMP1719,David,Brown,30,HR-California,active,3/14/2023,77985.88,david.brown@example.com,9079779611,average,TRUE,HR,California,Invalid Join_Date
EMP1720,Bob,Johnson,35,Finance-New York,inactive,8/18/2024,112931.69,bob.johnson@example.com,878057214,poor,FALSE,Finance,New York,Invalid Join_Date
EMP1721,Bob,Williams,,DevOps-California,active,2024-05-02,106583.88,bob.williams@example.com,1494097625,good,TRUE,DevOps,California,Age is required; Invalid Age
EMP1723,Alice,Smith,40,Cloud Tech-California,pending,3/25/2020,72352.16,alice.smith@example.com,2895090590,average,TRUE,Cloud Tech,California,Invalid Join_Date
EMP1724,Frank,Smith,,DevOps-New York,active,4/13/2020,97154.47,frank.smith@example.com,1918623391,good,TRUE,DevOps,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1725,Heidi,Jones,,Sales-Illinois,active,3/30/2021,80235.5,heidi.jones@example.com,2071511695,good,FALSE,Sales,Illinois,Age is required; Invalid Age; Invalid Join_Date
EMP1726,Charlie,Williams,30,HR-Texas,inactive,3/16/2023,102172.05,charlie.williams@example.com,6672521451,poor,FALSE,HR,Texas,Invalid Join_Date
EMP1728,Heidi,Jones,,Admin-Florida,inactive,8/28/2023,89993.15,heidi.jones@example.com,1571840907,average,TRUE,Admin,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1729,David,Brown,30,Cloud Tech-California,inactive,10/24/2021,97931.66,david.brown@example.com,512080055,average,TRUE,Cloud Tech,California,Invalid Join_Date
EMP1730,Bob,Williams,40,Finance-California,inactive,1/25/2021,72451.69,bob.williams@example.com,4099512396,poor,TRUE,Finance,California,Invalid Join_Date
EMP1733,Bob,Garcia,25,DevOps-Texas,active,6/25/2023,114871.08,bob.garcia@example.com,4415298216,average,FALSE,DevOps,Texas,Invalid Join_Date
EMP1734,Eva,Johnson,25,HR-Nevada,active,9/16/2021,81504.31,eva.johnson@example.com,3929578670,excellent,FALSE,HR,Nevada,Invalid Join_Date
EMP1735,David,Williams,,Admin-New York,pending,2022-07-12,102524.86,david.williams@example.com,8153523735,poor,FALSE,Admin,New York,Age is required; Invalid Age
EMP1736,Charlie,Brown,25,Finance-Illinois,pending,12/14/2022,53043.74,charlie.brown@example.com,507918157,excellent,TRUE,Finance,Illinois,Invalid Join_Date
EMP1737,Eva,Jones,30,DevOps-Illinois,inactive,4/18/2020,82547.26,eva.jones@example.com,9988683451,excellent,TRUE,DevOps,Illinois,Invalid Join_Date
EMP1739,Bob,Brown,25,HR-Nevada,inactive,4/18/2021,118585.5,bob.brown@example.com,7158796473,average,TRUE,HR,Nevada,Invalid Join_Date
EMP1740,Bob,Davis,35,Finance-Illinois,pending,6/29/2020,63049.22,bob.davis@example.com,803149981,poor,TRUE,Finance,Illinois,Invalid Join_Date
EMP1741,Heidi,Miller,,DevOps-Texas,active,5/21/2021,114558.91,heidi.miller@example.com,5080046357,average,FALSE,DevOps,Texas,Age is required; Invalid Age; Invalid Join_Date
EMP1744,Alice,Williams,,HR-New York,active,11/30/2021,112802.27,alice.williams@example.com,63140351,excellent,FALSE,HR,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1745,Bob,Johnson,40,Sales-Nevada,pending,11/22/2024,93786.72,bob.johnson@example.com,6356022938,poor,FALSE,Sales,Nevada,Invalid Join_Date
EMP1746,David,Williams,,Admin-Florida,inactive,5/24/2023,73049.93,david.williams@example.com,4694346065,good,FALSE,Admin,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1747,David,Davis,30,Sales-Illinois,pending,6/26/2024,64161.72,david.davis@example.com,6437490606,excellent,TRUE,Sales,Illinois,Invalid Join_Date
EMP1748,Charlie,Smith,40,Admin-Nevada,pending,11/19/2020,72224.73,charlie.smith@example.com,2311127127,average,FALSE,Admin,Nevada,Invalid Join_Date
EMP1751,Eva,Jones,30,Admin-Texas,active,1/13/2021,51833.88,eva.jones@example.com,771130620,average,TRUE,Admin,Texas,Invalid Join_Date
EMP1752,Eva,Johnson,,Sales-Illinois,active,2023-06-05,66252.78,eva.johnson@example.com,1369572789,excellent,TRUE,Sales,Illinois,Age is required; Invalid Age
EMP1753,Frank,Johnson,25,DevOps-Florida,active,10/25/2022,109229.68,frank.johnson@example.com,8335090253,poor,TRUE,DevOps,Florida,Invalid Join_Date
EMP1755,Grace,Miller,25,HR-Florida,active,2/29/2024,96993.74,grace.miller@example.com,1323570712,poor,FALSE,HR,Florida,Invalid Join_Date
EMP1756,David,Johnson,25,Admin-Florida,pending,9/30/2022,98150.39,david.johnson@example.com,9848228500,good,TRUE,Admin,Florida,Invalid Join_Date
EMP1757,David,Williams,40,Finance-Texas,pending,2/14/2024,107703.0,david.williams@example.com,1688092549,average,FALSE,Finance,Texas,Invalid Join_Date
EMP1758,Grace,Smith,,DevOps-Illinois,pending,2023-03-01,86766.14,grace.smith@example.com,2130609068,poor,TRUE,DevOps,Illinois,Age is required; Invalid Age
EMP1759,Alice,Davis,,Cloud Tech-Florida,inactive,8/20/2024,111443.69,alice.davis@example.com,1309810795,poor,TRUE,Cloud Tech,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1760,David,Brown,,Sales-Florida,pending,3/21/2020,89039.07,david.brown@example.com,4967379456,good,FALSE,Sales,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1761,Alice,Johnson,30,HR-Florida,inactive,12/16/2024,71318.79,alice.johnson@example.com,7278532425,poor,FALSE,HR,Florida,Invalid Join_Date
EMP1762,Heidi,Jones,30,Finance-California,pending,4/21/2020,98296.71,heidi.jones@example.com,4250642075,poor,FALSE,Finance,California,Invalid Join_Date
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,pending,8/19/2020,62584.0,heidi.johnson@example.com,8362536666,good,FALSE,Cloud Tech,Nevada,Invalid Join_Date
EMP1764,Charlie,Jones,40,Finance-California,inactive,2/21/2020,62521.5,charlie.jones@example.com,7767555627,average,TRUE,Finance,California,Invalid Join_Date
EMP1765,David,Williams,40,Cloud Tech-California,inactive,11/17/2023,95400.35,david.williams@example.com,3333939577,poor,TRUE,Cloud Tech,California,Invalid Join_Date
EMP1767,Grace,Garcia,,Sales-New York,inactive,2023-01-02,76642.49,grace.garcia@example.com,4960335825,poor,TRUE,Sales,New York,Age is required; Invalid Age
EMP1768,Frank,Brown,,DevOps-New York,active,11/14/2024,60122.52,frank.brown@example.com,8627036923,excellent,TRUE,DevOps,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1769,Alice,Smith,40,HR-California,pending,4/23/2024,117267.63,alice.smith@example.com,9269326572,good,FALSE,HR,California,Invalid Join_Date
EMP1770,Charlie,Jones,25,Admin-New York,active,6/29/2023,N/A,charlie.jones@example.com,2759980110,excellent,TRUE,Admin,New York,Invalid Salary; Invalid Join_Date
EMP1772,Heidi,Smith,40,Finance-Florida,active,5/16/2023,92007.15,heidi.smith@example.com,4159597751,average,TRUE,Finance,Florida,Invalid Join_Date
EMP1773,Eva,Brown,,DevOps-Illinois,active,2020-10-04,62938.8,eva.brown@example.com,4418222617,average,FALSE,DevOps,Illinois,Age is required; Invalid Age
EMP1774,Frank,Johnson,25,Admin-Texas,pending,3/29/2023,108661.01,frank.johnson@example.com,9628874311,poor,FALSE,Admin,Texas,Invalid Join_Date
EMP1775,Bob,Jones,25,Cloud Tech-Florida,active,11/26/2020,97046.33,bob.jones@example.com,7102676719,good,FALSE,Cloud Tech,Florida,Invalid Join_Date
EMP1776,Charlie,Smith,40,DevOps-Illinois,inactive,3/14/2020,56518.84,charlie.smith@example.com,9579927078,average,FALSE,DevOps,Illinois,Invalid Join_Date
EMP1779,Bob,Williams,,DevOps-Nevada,pending,6/28/2020,83856.41,bob.williams@example.com,9962543847,excellent,FALSE,DevOps,Nevada,Age is required; Invalid Age; Invalid Join_Date
EMP1781,Charlie,Williams,,Sales-Florida,pending,2024-02-02,94230.03,charlie.williams@example.com,5047158028,excellent,TRUE,Sales,Florida,Age is required; Invalid Age
EMP1782,Charlie,Garcia,,Admin-Nevada,inactive,1/31/2021,50110.66,charlie.garcia@example.com,904637659,average,TRUE,Admin,Nevada,Age is required; Invalid Age; Invalid Join_Date
EMP1784,David,Johnson,25,DevOps-New York,pending,7/30/2021,67809.23,david.johnson@example.com,4837441714,excellent,FALSE,DevOps,New York,Invalid Join_Date
EMP1785,Eva,Smith,,Sales-California,active,8/21/2020,98008.51,eva.smith@example.com,8102131250,average,FALSE,Sales,California,Age is required; Invalid Age; Invalid Join_Date
EMP1789,Frank,Davis,,Sales-Texas,active,3/28/2023,97984.53,frank.davis@example.com,6583737926,good,TRUE,Sales,Texas,Age is required; Invalid Age; Invalid Join_Date
EMP1790,Frank,Miller,25,Admin-California,active,11/25/2021,118853.31,frank.miller@example.com,4907280122,good,FALSE,Admin,California,Invalid Join_Date
EMP1791,Charlie,Garcia,,Sales-Florida,active,2023-03-05,58179.12,charlie.garcia@example.com,4289311324,excellent,FALSE,Sales,Florida,Age is required; Invalid Age
EMP1792,Eva,Jones,35,DevOps-Texas,inactive,4/27/2022,56075.84,eva.jones@example.com,3269496842,average,TRUE,DevOps,Texas,Invalid Join_Date
EMP1794,Alice,Smith,30,Cloud Tech-Florida,pending,2/21/2020,105931.77,alice.smith@example.com,175096169,poor,TRUE,Cloud Tech,Florida,Invalid Join_Date
EMP1795,Charlie,Davis,30,HR-Florida,pending,11/24/2024,86653.96,charlie.davis@example.com,1595919456,average,TRUE,HR,Florida,Invalid Join_Date
EMP1796,Charlie,Jones,25,Sales-Nevada,active,2/24/2021,100719.94,charlie.jones@example.com,5757475832,good,FALSE,Sales,Nevada,Invalid Join_Date
EMP1800,Heidi,Smith,25,HR-New York,active,7/14/2021,58012.23,heidi.smith@example.com,1067245306,average,TRUE,HR,New York,Invalid Join_Date
EMP1801,Bob,Miller,30,Sales-California,pending,10/14/2021,68973.65,bob.miller@example.com,6248433796,average,TRUE,Sales,California,Invalid Join_Date
EMP1802,Eva,Smith,,Admin-New York,active,9/29/2021,92928.4,eva.smith@example.com,6627051156,poor,TRUE,Admin,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1803,Heidi,Smith,25,Admin-Texas,inactive,10/15/2023,53531.92,heidi.smith@example.com,9423873669,poor,TRUE,Admin,Texas,Invalid Join_Date
EMP1805,Heidi,Brown,,HR-California,inactive,2024-01-08,63870.3,heidi.brown@example.com,8455259709,excellent,FALSE,HR,California,Age is required; Invalid Age
EMP1806,Bob,Garcia,40,Sales-New York,active,7/22/2024,106164.53,bob.garcia@example.com,7563353573,good,FALSE,Sales,New York,Invalid Join_Date
EMP1807,Bob,Smith,40,HR-Nevada,pending,12/25/2023,103654.54,bob.smith@example.com,8595325938,poor,FALSE,HR,Nevada,Invalid Join_Date
EMP1808,David,Miller,30,Sales-California,inactive,3/13/2022,62834.72,david.miller@example.com,9337970580,good,TRUE,Sales,California,Invalid Join_Date
EMP1809,Frank,Jones,35,Finance-Florida,active,5/13/2020,83273.41,frank.jones@example.com,6295187793,excellent,FALSE,Finance,Florida,Invalid Join_Date
EMP1810,Heidi,Williams,30,HR-California,pending,3/22/2023,58917.58,heidi.williams@example.com,1763425072,good,FALSE,HR,California,Invalid Join_Date
EMP1812,Grace,Smith,30,Sales-New York,pending,11/21/2020,118172.42,grace.smith@example.com,7598339913,poor,TRUE,Sales,New York,Invalid Join_Date
EMP1813,Frank,Brown,30,DevOps-Illinois,inactive,5/25/2024,118614.37,frank.brown@example.com,388436603,average,FALSE,DevOps,Illinois,Invalid Join_Date
EMP1814,Frank,Brown,,DevOps-New York,active,9/19/2023,96872.36,frank.brown@example.com,4324006156,poor,FALSE,DevOps,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1815,Heidi,Jones,25,Sales-Illinois,inactive,10/28/2021,88856.14,heidi.jones@example.com,2768297513,good,TRUE,Sales,Illinois,Invalid Join_Date
EMP1818,Alice,Brown,30,DevOps-New York,inactive,12/24/2022,70405.23,alice.brown@example.com,8065625903,poor,TRUE,DevOps,New York,Invalid Join_Date
EMP1821,Grace,Brown,30,HR-Texas,inactive,1/29/2023,N/A,grace.brown@example.com,1651768085,good,FALSE,HR,Texas,Invalid Salary; Invalid Join_Date
EMP1823,Frank,Davis,40,Finance-Florida,inactive,1/21/2023,64785.13,frank.davis@example.com,3080037002,average,TRUE,Finance,Florida,Invalid Join_Date
EMP1824,Charlie,Garcia,30,Sales-Florida,inactive,9/16/2024,79206.48,charlie.garcia@example.com,3228556607,good,FALSE,Sales,Florida,Invalid Join_Date
EMP1827,Grace,Johnson,,Admin-Florida,pending,5/18/2022,88643.5,grace.johnson@example.com,2632809447,poor,FALSE,Admin,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1828,Frank,Davis,30,Admin-Florida,pending,1/16/2020,90455.7,frank.davis@example.com,5862394534,excellent,FALSE,Admin,Florida,Invalid Join_Date
EMP1829,David,Garcia,,HR-Florida,pending,3/26/2023,75687.9,david.garcia@example.com,4614707985,good,TRUE,HR,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,inactive,11/15/2023,55604.42,heidi.jones@example.com,3210613393,average,FALSE,Cloud Tech,Illinois,Invalid Join_Date
EMP1831,Eva,Jones,40,Sales-Texas,pending,12/27/2024,92704.94,eva.jones@example.com,3945703942,excellent,FALSE,Sales,Texas,Invalid Join_Date
EMP1832,Bob,Williams,,Sales-California,pending,4/18/2020,113250.97,bob.williams@example.com,8040325375,good,TRUE,Sales,California,Age is required; Invalid Age; Invalid Join_Date
EMP1833,Alice,Brown,40,Finance-Illinois,inactive,3/21/2023,101367.02,alice.brown@example.com,5769277893,excellent,FALSE,Finance,Illinois,Invalid Join_Date
EMP1836,Eva,Williams,,Cloud Tech-California,inactive,6/17/2020,58877.49,eva.williams@example.com,3651460400,excellent,FALSE,Cloud Tech,California,Age is required; Invalid Age; Invalid Join_Date
EMP1837,Eva,Jones,35,Admin-Illinois,inactive,7/17/2021,N/A,eva.jones@example.com,4247310719,excellent,FALSE,Admin,Illinois,Invalid Salary; Invalid Join_Date
EMP1838,Bob,Brown,,Admin-Illinois,pending,2020-05-11,96140.89,bob.brown@example.com,1137984408,average,TRUE,Admin,Illinois,Age is required; Invalid Age
EMP1841,Grace,Garcia,30,DevOps-Florida,pending,7/29/2023,61709.83,grace.garcia@example.com,7340433699,good,TRUE,DevOps,Florida,Invalid Join_Date
EMP1842,Frank,Smith,25,DevOps-California,active,4/17/2020,61732.03,frank.smith@example.com,9687304518,average,TRUE,DevOps,California,Invalid Join_Date
EMP1843,Eva,Davis,40,DevOps-Illinois,active,2/16/2022,97845.7,eva.davis@example.com,5778255881,good,TRUE,DevOps,Illinois,Invalid Join_Date
EMP1844,Eva,Jones,30,Sales-Florida,active,8/14/2021,114905.58,eva.jones@example.com,5562965753,poor,FALSE,Sales,Florida,Invalid Join_Date
EMP1845,Frank,Jones,,DevOps-Texas,active,12/24/2022,94619.69,frank.jones@example.com,2786561941,good,TRUE,DevOps,Texas,Age is required; Invalid Age; Invalid Join_Date
EMP1846,Grace,Johnson,,DevOps-California,inactive,2021-07-07,68696.15,grace.johnson@example.com,5577820581,good,FALSE,DevOps,California,Age is required; Invalid Age
EMP1851,David,Johnson,,DevOps-Texas,pending,2020-02-09,56047.05,david.johnson@example.com,817214363,excellent,TRUE,DevOps,Texas,Age is required; Invalid Age
EMP1852,Grace,Jones,,Admin-Texas,pending,2021-12-01,67733.5,grace.jones@example.com,3813000412,average,FALSE,Admin,Texas,Age is required; Invalid Age
EMP1853,Bob,Williams,40,HR-Florida,pending,9/29/2023,103891.64,bob.williams@example.com,2114716559,good,TRUE,HR,Florida,Invalid Join_Date
EMP1855,Eva,Jones,30,Finance-Texas,inactive,2/14/2021,92721.13,eva.jones@example.com,7990707549,poor,TRUE,Finance,Texas,Invalid Join_Date
EMP1856,Heidi,Williams,25,Admin-Illinois,inactive,3/23/2021,92977.64,heidi.williams@example.com,4768169956,excellent,FALSE,Admin,Illinois,Invalid Join_Date
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,active,5/24/2020,89994.12,heidi.williams@example.com,607174810,good,TRUE,Cloud Tech,Texas,Invalid Join_Date
EMP1860,Heidi,Brown,40,Finance-Florida,pending,5/18/2024,106859.3,heidi.brown@example.com,871827495,good,FALSE,Finance,Florida,Invalid Join_Date
EMP1862,Frank,Johnson,35,DevOps-California,inactive,4/23/2020,94259.08,frank.johnson@example.com,2049561212,excellent,TRUE,DevOps,California,Invalid Join_Date
EMP1863,Bob,Johnson,35,Sales-California,active,9/18/2024,82174.75,bob.johnson@example.com,7730626041,excellent,FALSE,Sales,California,Invalid Join_Date
EMP1864,David,Brown,30,Sales-Texas,inactive,9/15/2023,63370.22,david.brown@example.com,3597371121,excellent,FALSE,Sales,Texas,Invalid Join_Date
EMP1865,Bob,Smith,35,Finance-Texas,pending,6/15/2022,101472.69,bob.smith@example.com,2990775607,good,TRUE,Finance,Texas,Invalid Join_Date
EMP1866,David,Jones,25,DevOps-Illinois,active,9/28/2022,77213.73,david.jones@example.com,5816704685,good,FALSE,DevOps,Illinois,Invalid Join_Date
EMP1867,Eva,Miller,40,Sales-Florida,active,3/16/2020,73749.96,eva.miller@example.com,1114576831,poor,TRUE,Sales,Florida,Invalid Join_Date
EMP1868,Alice,Davis,40,Cloud Tech-New York,pending,9/28/2023,86618.37,alice.davis@example.com,1021923784,average,FALSE,Cloud Tech,New York,Invalid Join_Date
EMP1869,Charlie,Miller,,Admin-Texas,active,2/15/2024,59911.33,charlie.miller@example.com,8471296179,excellent,TRUE,Admin,Texas,Age is required; Invalid Age; Invalid Join_Date
EMP1870,Heidi,Jones,,Cloud Tech-New York,pending,8/21/2023,59137.64,heidi.jones@example.com,3324260507,good,FALSE,Cloud Tech,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,pending,12/15/2020,108474.65,alice.garcia@example.com,184980424,good,TRUE,Cloud Tech,Florida,Invalid Join_Date
EMP1872,Bob,Johnson,25,Finance-Illinois,pending,3/27/2021,54417.71,bob.johnson@example.com,3733777311,excellent,FALSE,Finance,Illinois,Invalid Join_Date
EMP1873,Frank,Smith,40,HR-Texas,pending,3/25/2023,88211.94,frank.smith@example.com,6881228216,average,FALSE,HR,Texas,Invalid Join_Date
EMP1876,Alice,Johnson,30,Cloud Tech-Nevada,pending,2022-09-02,N/A,alice.johnson@example.com,9327986238,good,TRUE,Cloud Tech,Nevada,Invalid Salary
EMP1878,Eva,Jones,40,DevOps-Florida,pending,9/16/2020,64431.22,eva.jones@example.com,1205464753,poor,FALSE,DevOps,Florida,Invalid Join_Date
EMP1879,Heidi,Jones,40,Admin-New York,pending,11/17/2023,52633.48,heidi.jones@example.com,8954787697,good,FALSE,Admin,New York,Invalid Join_Date
EMP1880,Heidi,Jones,,Cloud Tech-Nevada,inactive,12/13/2021,79315.01,heidi.jones@example.com,9992751757,poor,TRUE,Cloud Tech,Nevada,Age is required; Invalid Age; Invalid Join_Date
EMP1882,David,Williams,40,DevOps-Nevada,active,7/20/2021,53714.83,david.williams@example.com,5539354357,excellent,TRUE,DevOps,Nevada,Invalid Join_Date
EMP1884,Frank,Garcia,35,Admin-Florida,inactive,11/15/2021,93177.35,frank.garcia@example.com,5885379820,average,FALSE,Admin,Florida,Invalid Join_Date
EMP1886,Heidi,Smith,,Cloud Tech-Texas,active,1/17/2024,81137.46,heidi.smith@example.com,7497852490,excellent,FALSE,Cloud Tech,Texas,Age is required; Invalid Age; Invalid Join_Date
EMP1887,Grace,Miller,30,DevOps-Nevada,inactive,4/16/2021,104528.27,grace.miller@example.com,4168601346,excellent,FALSE,DevOps,Nevada,Invalid Join_Date
EMP1891,Charlie,Davis,25,DevOps-Illinois,active,7/28/2021,59555.1,charlie.davis@example.com,4216309000,good,TRUE,DevOps,Illinois,Invalid Join_Date
EMP1892,Heidi,Smith,40,Admin-California,active,12/20/2024,70661.31,heidi.smith@example.com,5944633398,good,TRUE,Admin,California,Invalid Join_Date
EMP1893,Charlie,Jones,,Sales-New York,active,4/23/2022,109988.16,charlie.jones@example.com,9485320894,good,TRUE,Sales,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1894,David,Brown,,Finance-Florida,inactive,1/30/2020,101101.24,david.brown@example.com,3263890218,poor,TRUE,Finance,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1895,David,Brown,30,HR-Florida,pending,3/31/2021,112427.58,david.brown@example.com,9471136336,good,TRUE,HR,Florida,Invalid Join_Date
EMP1896,Charlie,Miller,,Cloud Tech-Florida,active,3/23/2020,119389.15,charlie.miller@example.com,9223410345,poor,FALSE,Cloud Tech,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1897,Alice,Brown,40,Sales-Florida,inactive,7/16/2024,105861.23,alice.brown@example.com,9967331166,good,TRUE,Sales,Florida,Invalid Join_Date
EMP1898,Heidi,Davis,40,Admin-Texas,pending,3/22/2024,50869.61,heidi.davis@example.com,7269608436,average,TRUE,Admin,Texas,Invalid Join_Date
EMP1899,David,Williams,30,HR-California,active,8/19/2023,N/A,david.williams@example.com,6855078966,excellent,TRUE,HR,California,Invalid Salary; Invalid Join_Date
EMP1902,Alice,Miller,25,Finance-Nevada,inactive,12/23/2022,52289.99,alice.miller@example.com,7093170694,poor,TRUE,Finance,Nevada,Invalid Join_Date
EMP1903,Eva,Davis,,Sales-Illinois,active,2024-01-06,97926.56,eva.davis@example.com,5607676163,average,TRUE,Sales,Illinois,Age is required; Invalid Age
EMP1904,Frank,Williams,25,Sales-Nevada,inactive,12/23/2024,53609.38,frank.williams@example.com,5345472238,good,FALSE,Sales,Nevada,Invalid Join_Date
EMP1905,Heidi,Johnson,,Cloud Tech-California,inactive,12/24/2020,95372.09,heidi.johnson@example.com,8983065030,excellent,FALSE,Cloud Tech,California,Age is required; Invalid Age; Invalid Join_Date
EMP1906,David,Johnson,30,HR-New York,pending,8/20/2020,95432.69,david.johnson@example.com,2198041846,excellent,TRUE,HR,New York,Invalid Join_Date
EMP1907,David,Williams,30,HR-California,inactive,10/28/2022,97615.87,david.williams@example.com,2426423641,average,FALSE,HR,California,Invalid Join_Date
EMP1908,Bob,Davis,35,HR-Florida,inactive,10/23/2022,86867.78,bob.davis@example.com,8131909247,poor,FALSE,HR,Florida,Invalid Join_Date
EMP1909,Eva,Miller,40,Sales-California,pending,11/20/2023,106615.71,eva.miller@example.com,7623039110,average,FALSE,Sales,California,Invalid Join_Date
EMP1911,Bob,Jones,25,Admin-California,active,11/28/2023,60356.78,bob.jones@example.com,2305248087,poor,TRUE,Admin,California,Invalid Join_Date
EMP1912,David,Jones,,DevOps-Texas,inactive,2022-03-05,117870.22,david.jones@example.com,622072238,excellent,FALSE,DevOps,Texas,Age is required; Invalid Age
EMP1913,Charlie,Johnson,40,HR-Florida,inactive,2/19/2024,95127.91,charlie.johnson@example.com,5947372131,average,FALSE,HR,Florida,Invalid Join_Date
EMP1914,Bob,Brown,25,Admin-Illinois,pending,11/18/2021,78818.42,bob.brown@example.com,9016204786,average,FALSE,Admin,Illinois,Invalid Join_Date
EMP1915,Frank,Miller,40,Sales-Nevada,pending,12/21/2022,108933.55,frank.miller@example.com,6886878598,poor,TRUE,Sales,Nevada,Invalid Join_Date
EMP1916,Eva,Johnson,,Admin-California,active,2024-04-06,68200.52,eva.johnson@example.com,6486287202,average,TRUE,Admin,California,Age is required; Invalid Age
EMP1917,Eva,Brown,25,Admin-California,inactive,7/22/2022,116934.97,eva.brown@example.com,1954196663,good,TRUE,Admin,California,Invalid Join_Date
EMP1918,Charlie,Brown,,HR-New York,active,9/14/2024,99567.78,charlie.brown@example.com,5057303626,good,TRUE,HR,New York,Age is required; Invalid Age; Invalid Join_Date
EMP1921,Charlie,Davis,35,Finance-Illinois,active,12/28/2022,71109.18,charlie.davis@example.com,3214505765,poor,TRUE,Finance,Illinois,Invalid Join_Date
EMP1922,Grace,Smith,40,Admin-Florida,inactive,11/15/2020,50300.6,grace.smith@example.com,1945887070,good,FALSE,Admin,Florida,Invalid Join_Date
EMP1923,Frank,Davis,35,Finance-California,pending,9/27/2023,60295.84,frank.davis@example.com,5534820127,good,FALSE,Finance,California,Invalid Join_Date
EMP1925,Bob,Williams,35,Cloud Tech-Florida,pending,9/18/2024,65425.54,bob.williams@example.com,5975954507,poor,TRUE,Cloud Tech,Florida,Invalid Join_Date
EMP1928,Bob,Miller,,Finance-New York,inactive,2021-12-10,92222.03,bob.miller@example.com,9646300401,poor,TRUE,Finance,New York,Age is required; Invalid Age
EMP1929,Alice,Smith,35,Finance-New York,pending,10/14/2024,79934.83,alice.smith@example.com,3693626893,average,TRUE,Finance,New York,Invalid Join_Date
EMP1932,Grace,Smith,30,Sales-Illinois,active,10/21/2020,64544.87,grace.smith@example.com,9885582983,average,TRUE,Sales,Illinois,Invalid Join_Date
EMP1933,Frank,Smith,25,Sales-Florida,active,1/14/2020,78662.24,frank.smith@example.com,9330674583,poor,TRUE,Sales,Florida,Invalid Join_Date
EMP1935,Charlie,Smith,40,HR-Illinois,inactive,3/27/2020,107595.95,charlie.smith@example.com,3372188565,excellent,TRUE,HR,Illinois,Invalid Join_Date
EMP1936,Eva,Miller,40,Sales-Nevada,inactive,2021-04-04,N/A,eva.miller@example.com,6954132970,good,FALSE,Sales,Nevada,Invalid Salary
EMP1938,Grace,Miller,30,Finance-Nevada,pending,5/16/2021,51990.98,grace.miller@example.com,5143776935,excellent,TRUE,Finance,Nevada,Invalid Join_Date
EMP1940,Eva,Brown,40,DevOps-Texas,inactive,11/15/2022,N/A,eva.brown@example.com,9611110285,good,TRUE,DevOps,Texas,Invalid Salary; Invalid Join_Date
EMP1941,Eva,Jones,30,Sales-Texas,active,10/16/2021,82273.08,eva.jones@example.com,7120072023,excellent,FALSE,Sales,Texas,Invalid Join_Date
EMP1944,Charlie,Jones,25,Sales-New York,pending,10/22/2021,111071.02,charlie.jones@example.com,4949819420,excellent,FALSE,Sales,New York,Invalid Join_Date
EMP1947,Charlie,Garcia,25,Admin-New York,pending,3/28/2021,108210.15,charlie.garcia@example.com,6634533721,poor,TRUE,Admin,New York,Invalid Join_Date
EMP1948,Bob,Miller,40,Finance-Texas,active,2024-03-08,N/A,bob.miller@example.com,109121721,excellent,TRUE,Finance,Texas,Invalid Salary
EMP1949,Frank,Jones,35,DevOps-California,active,7/31/2024,80935.65,frank.jones@example.com,1455937660,excellent,FALSE,DevOps,California,Invalid Join_Date
EMP1951,Charlie,Brown,30,HR-New York,active,9/23/2020,118677.67,charlie.brown@example.com,5100462775,excellent,FALSE,HR,New York,Invalid Join_Date
EMP1952,Bob,Jones,25,Cloud Tech-Florida,inactive,3/28/2020,63744.57,bob.jones@example.com,5725659201,average,FALSE,Cloud Tech,Florida,Invalid Join_Date
EMP1953,Alice,Brown,40,Cloud Tech-California,active,5/15/2020,N/A,alice.brown@example.com,4617520237,poor,FALSE,Cloud Tech,California,Invalid Salary; Invalid Join_Date
EMP1954,Bob,Williams,25,Sales-New York,pending,2/13/2021,62934.73,bob.williams@example.com,9743260054,good,FALSE,Sales,New York,Invalid Join_Date
EMP1955,Bob,Williams,30,DevOps-California,pending,12/13/2021,74654.23,bob.williams@example.com,9550178331,excellent,TRUE,DevOps,California,Invalid Join_Date
